userName,content,score,reviewCreatedVersion,at,Sentimen (Aurel),Sentimen (Ade),Sentimen (Eky),Sentimen Akhir
Hendra Aditya,Sangat membantu..mudah digunakan,5,4.3.0,2023-01-10 04:44:57,1,1,1,Positif
Roswita Lado,terima kasih Mobile JKN 😍😍😘 sangat membantu masyrakat lewat online,5,4.3.0,2023-01-12 07:21:18,1,1,1,Positif
Muhammad Irpan,Payah segala minta di update mlh paketan lg sekarat.gmn si mending pake cetak kartu dah. Kecewa saya,1,4.3.0,2023-01-15 12:15:28,-1,-1,-1,Negatif
Ika Nurhasanah,Sangat tidak efisien.. Ribet,3,4.3.0,2023-01-14 01:01:37,-1,-1,-1,Negatif
Hendra Cover328,Apk yg bagus tidak usah repot keluar rumah,5,4.3.0,2023-01-27 01:02:00,1,1,1,Positif
tyoner junsu,Buat daftar antrian online slalu gak bisa,1,4.3.0,2023-01-30 03:51:01,-1,-1,-1,Negatif
PR Alhadidantakusuma,sekarang makin mudah untuk pindah faskes,5,4.3.0,2023-01-29 04:07:32,1,1,1,Positif
Sembarang Sembarang,Trimakasih .aplikasi ini sangat membantu,3,4.3.0,2023-01-19 10:14:11,1,1,1,Positif
Amir Hasibuan,JKN mobile mantap terus tingkatkan pelayanan,5,4.3.0,2023-01-28 03:16:33,1,1,1,Positif
Sahrun 1989,Saya mau tambah 1 anggota keluarga yaitu anak tapi masih belum bisa masuk,4,4.3.0,2023-01-12 08:04:04,-1,-1,-1,Negatif
Anak Sederhana,sangat membantu dan sanhat cepat,5,4.3.0,2023-01-27 01:40:45,1,1,1,Positif
Dewi Asanti,Bis d update knpa gak bs d buka,1,4.3.0,2023-01-23 12:15:54,-1,-1,-1,Negatif
Ariz Kurnia,"Respons, JAM AKSES TIDAK SESUAI, apakah apk hanya bisa di gunakan pada siang hari",1,4.3.0,2023-01-24 13:51:46,-1,-1,-1,Negatif
Endah Hr,Sangat membantu dalam berobat ke faskes dan mencari kamar rawat di RS,5,4.3.0,2023-01-15 04:53:33,1,1,1,Positif
Aan Mulyana,Sangat membantu semoga bermanfaat,5,4.3.0,2023-01-04 02:40:18,1,1,1,Positif
Teteh Rinie NK,Bersyukur dan membantu memberi informasi BPJS kesehatan kita...alhamdulillah,5,4.3.0,2023-01-26 08:26:49,1,1,1,Positif
Car Street,Cara daftar autodebit knpa gagal melulu (permintaan blom diproses),1,4.3.0,2023-01-03 06:09:47,1,-1,-1,Negatif
Kachung Rahmad,Sangat baik saya suka aplikasi mobile jkn,5,4.3.0,2023-01-22 14:21:17,1,1,1,Positif
CHAVINE SUPIT,"Mau aktifkan autodebit, saat masukan nomor hp di bilang di blokir, jelas2 nomor saya gk di blokir bank, bgmna ini?",1,4.3.0,2023-01-09 03:01:09,-1,-1,-1,Negatif
Alfin Fitri,Saya mau ubah nama tapi gak bisa ruwet,3,4.3.0,2023-01-16 05:09:32,-1,-1,-1,Negatif
Samsir Alamsyah,Apk terbaik utk kesehatan di masa mendatang,5,4.3.0,2023-01-16 12:29:53,1,1,1,Positif
Muh. Rofichan,Ok mantab dan sangat membantu sekali,5,4.3.0,2023-01-16 09:24:36,1,1,1,Positif
Heri Azhar,Bisa ngak apk jkn mobile satu akun gubung untuk satu keluarga,3,4.3.0,2023-01-28 01:08:52,0,-1,-1,Negatif
Alycia Dindimara,Sangat sangat membantu jadi tdk perlu ke kantor BPJS 🙏,5,4.3.0,2023-01-10 10:33:07,1,1,1,Positif
Ariel Rinaldi,Terimakasih mobileJKN Terimakasih indonesia semoga keluarga kita semua sehat selalu,5,4.3.0,2023-01-26 09:03:24,1,0,1,Positif
Murti Sukriyanto,Sangat membantu saya dan keluarga,5,4.3.0,2023-01-13 23:44:41,1,1,1,Positif
N B,"Kirim otp aja harus pake pulsa, wtff. Yg miskin bisa apa",1,4.3.0,2023-01-08 07:56:20,-1,-1,-1,Negatif
Ezion Serewi,"Update tambah jelek, dari sebelumnya",1,4.3.0,2023-01-16 12:02:17,-1,-1,-1,Negatif
cici widyasari,Mantap. Semoga makin mudah digunakan👍👍👍,5,4.3.0,2023-01-01 02:38:00,1,1,1,Positif
Syahrul Nopriadi,Sejauh ini masih aman saja. Semoga kedepan nya jauh lebih baik lagi.,5,4.3.0,2023-01-03 14:19:45,1,1,1,Positif
Aji Indra,"Sejauh ini ikut program BPJS Kesehatan Alhamdulillah belum ada kendala, semoga pelayanan BPJS Kesehatan semakin baik 👍",4,4.3.0,2023-01-25 07:02:53,1,1,1,Positif
paul tamba,Kiranya kita semua dalam perlindungan Tuhan dan selalu dalam keadaan sehat,5,4.3.0,2023-01-13 12:52:19,1,0,0,Netral
Lena Lena,Mantaaapp..mempermudah kita dalam urusan kesehatan,5,4.3.0,2023-01-12 01:50:40,1,1,1,Positif
Papah Riski,Sangat bermanfaat jadi tau status terkin,5,4.3.0,2023-01-25 02:57:15,1,1,1,Positif
Louiz Zinabanx,Sangat membantu. Perfect,5,4.3.0,2023-01-30 13:35:39,1,1,1,Positif
Khoirul Ibad,Bagus mendukung gerakan 4.0,5,4.3.0,2023-01-18 05:04:35,1,1,1,Positif
erfan baihaki,Layanan nya cepet banget,5,4.3.0,2023-01-04 06:49:56,1,1,1,Positif
Wiwin Pangesti,Katanya memudahkan malah mempersulit 🤦‍♀️🤦‍♀️,1,4.3.0,2023-01-09 02:01:00,-1,-1,-1,Negatif
Nita Rudy,Sangat bermanfaat sekali untuk kita semua.,5,4.3.0,2023-01-28 04:55:01,1,1,1,Positif
Rita Defriani,Tidak banyak waktu bolak balik kekantor bpks,5,4.3.0,2023-01-09 01:18:00,1,0,1,Positif
andi taufik,Mudah dan cepat,5,4.3.0,2023-01-02 09:02:49,1,1,1,Positif
ICHAL 92,Cepat dan mudah.,5,4.3.0,2023-01-24 01:13:03,1,1,1,Positif
Teguh Prabowo,CATPCHA tidak bisa akses cuma muter muter,1,4.3.0,2023-01-15 03:44:12,-1,-1,-1,Negatif
Lusi Yuliana,Pelayanan cepat,5,4.3.0,2023-01-03 16:37:34,1,1,1,Positif
Pia Kinaa,Sangat bermanfaat peserta HKN/KIS,5,4.3.0,2023-01-25 04:16:23,1,1,1,Positif
Arjun Putra,Sumpah ngebantu banget gak usah antri langsung jadi makasih apk mobile JKN #Salam Sehat,5,4.3.0,2023-01-18 10:51:32,1,1,1,Positif
Yanti Elsa,Mudah dan cepat,5,4.3.0,2022-12-30 12:13:16,1,1,1,Positif
jatmik animasi3,kalo belum siap buat aplikasi g usah di buat,1,4.3.0,2023-01-02 13:00:28,-1,-1,-1,Negatif
Nur Yanah,Mempermudah urusan tanpa perlu ke kantor BPJS mantap lah,5,4.3.0,2023-01-01 13:35:00,1,1,1,Positif
Ridho al bar Ridho al bar,"Halo mobile JKN Gimana ni setelah di perbarui kok mintak PIN,gimana cara dapatkan pin...???",5,4.3.0,2023-01-18 06:34:09,-1,-1,-1,Negatif
akbar almurthadho,Daftar aja pakai kode verifikasi bayar. Gak di permudah akses buat rakyat,1,4.3.0,2023-01-22 04:12:00,-1,-1,-1,Negatif
arif ginanjar,Sangat terbantu. Mempermudah,5,4.3.0,2023-01-25 03:12:16,1,1,1,Positif
Riswan Riswan,Capcathnya bermasalah teruss aduh nyampah banget ini aplikasi,1,4.3.0,2023-01-03 22:02:46,-1,-1,-1,Negatif
Fery Ferdiansyah,Memudahkan segala nya...trimakasih bpjs kesehatan,5,4.3.0,2023-01-12 00:36:29,1,1,1,Positif
Anto Yulianto,sangat mudah di pahami,5,4.3.0,2023-01-24 14:26:31,1,1,1,Positif
Hangga Ratasema,Ok mantap bisa membantu dengan sangat,5,4.3.0,2023-01-05 12:54:26,1,1,1,Positif
Bajra Idasor,Bagus sangat gampang difahami,5,4.3.0,2023-01-08 08:40:32,1,1,1,Positif
Dani Zakaria,Cepat dan mudah,4,4.3.0,2023-01-07 04:41:11,1,1,1,Positif
Rahardi Jurnalis Kintoko,Belum ubah faskes dokter gigi kok gak bisa pilih dokter gigi,4,4.3.0,2023-01-12 15:31:43,-1,-1,-1,Negatif
Juni Raganata,Mana bos kode verivikasi ny. Belom di kirim juga si .,1,4.3.0,2023-01-22 08:00:52,-1,-1,-1,Negatif
arwin bettafish,"Sangat baik, dan membantu",5,4.3.0,2023-01-01 06:50:00,1,1,1,Positif
Aliyul Haq,Mudah & mantap,5,4.3.0,2023-01-13 01:48:27,1,1,1,Positif
Muhamad Arya Winata,Mau register tapi gak nerima kode OTP udah mastiin no hp padahal,1,4.3.0,2023-01-09 10:46:16,-1,-1,-1,Negatif
iki,udah daftar bpjs kis udah 1 bulan blm jadi jadi,2,4.3.0,2023-01-29 13:13:36,-1,-1,-1,Negatif
Lailatul Choiriyah,Kenapa udh d perbarui tapi gk bisa kayak biasanya,1,4.3.0,2023-01-24 07:01:00,-1,-1,-1,Negatif
Yulia Putri,Jkn mobile bagus cepat verifikasi,5,4.3.0,2023-01-10 08:00:14,1,1,1,Positif
arop default,Cepat dan mudah,5,4.3.0,2023-01-05 03:18:33,1,1,1,Positif
Yayan Musthofa,Semakin mudah pelayanannya. Tks,5,4.3.0,2023-01-24 00:58:47,1,1,1,Positif
ihsan anas,bagus semoga seterusnya lebih baik,5,4.3.0,2023-01-12 08:01:52,1,1,1,Positif
Wahyu Prayoga,Daftar online ga bisa mulu,1,4.3.0,2023-01-01 13:48:00,-1,-1,-1,Negatif
Erwin,"Sangat membantu,mantaaaap",5,4.3.0,2023-01-09 08:07:23,1,1,1,Positif
Ahmad Afidi,Aplikasi mudah digunakan aplikasi yang baik,5,4.3.0,2023-01-26 07:27:29,1,1,1,Positif
mahessa Dwisenja,Apk yg bagus dan sangat bermanfaat,5,4.3.0,2023-01-09 07:14:27,1,1,1,Positif
HC BARBER,Mantap jiwa... Selalu di tingkatkan,5,4.3.0,2023-01-01 22:47:00,1,1,1,Positif
Muhammad Firdaus,Akses tidak di dapat terus gmna maj cekin untuk berobat ini,1,4.3.0,2023-01-12 03:23:01,-1,-1,-1,Negatif
parjianto anto,Semakin mudah pengurusan faskes pratama.,5,4.3.0,2023-01-30 12:02:11,1,1,1,Positif
wahyudi putra,Cukup membantu gak mesti harus k kantor bpjs,5,4.3.0,2023-01-04 04:52:01,1,1,1,Positif
Ahmad Adziman,Pelayanan cepat,5,4.3.0,2023-01-16 02:27:31,1,1,1,Positif
Satria Ivana,sangat membantu untuk bisa pindah Faskes yg dekat dgn rumah 👍,5,4.3.0,2023-01-25 10:50:55,1,1,1,Positif
Nur Hidayat,"Apaan mau minta kode verifikasi nomor hp harus pake pulsa 🤦, baru pertama kali ini saya lihat aplikasi begini",1,4.3.0,2023-01-16 08:51:14,-1,-1,-1,Negatif
Nur Ma'sumah,"Di minta isi PIN, tapi PIN nya belum juga dikirim2 lewat SmS... Hadeeuuuhh.. Angel angel angel..",3,4.3.0,2023-01-06 01:39:06,-1,-1,-1,Negatif
Andi ferdianto,Kenapa apl.nya mau diperbarui gk bisa?????,1,4.3.0,2023-01-12 10:41:44,-1,-1,-1,Negatif
Ari Aprizal Saputra,Sangat menbantu terimakasih banyak,5,4.3.0,2023-01-23 10:58:19,1,1,1,Positif
Iwan Peugeot,Mempermudah update data,5,4.3.0,2023-01-05 06:43:30,1,1,1,Positif
Mastur Tur,sangat bagus sekali dan bermanfaat,5,4.3.0,2023-01-26 08:10:10,1,1,1,Positif
Elly R,Belum ada fitur live chat,3,4.3.0,2023-01-01 01:00:00,-1,-1,0,Negatif
lili suparli,Sangat membantu sekali aplikasi nya,5,4.3.0,2023-01-23 09:00:24,1,1,1,Positif
Abian ell akhdan chanel,program pemerintah yang sangat membantu masyarakat,5,4.3.0,2023-01-27 01:00:00,1,1,1,Positif
Alles Carles,Semoga kedepannya lebih baik lagi untuk orang yg kurang mampu,5,4.3.0,2023-01-12 22:55:45,1,0,1,Positif
Syahrul Dh,Bagus dan sangat membantu,5,4.3.0,2023-01-22 07:45:28,1,1,1,Positif
BADEZ HARIANJA,Mobile JKN sangat bermanfaat...,5,4.3.0,2023-01-26 22:21:04,1,1,1,Positif
Najwa Putripita,Bagi sy ribet bgt login ..no.hp udh d pake katanya..apa sy lupa no nya .,1,4.3.0,2023-01-09 12:17:17,-1,-1,-1,Negatif
Yasmidarti,"Bagus,dan sangat membantu",5,4.3.0,2023-01-25 04:04:47,1,1,1,Positif
Dedi Koeswanto,Sangat bagus dan mudah,5,4.3.0,2023-01-13 01:40:16,1,1,1,Positif
alfian inggrit,Gak jelas gak bisa di updaet,1,4.3.0,2023-01-28 00:51:49,-1,-1,-1,Negatif
aris stwn56,Pusing setiap bulan minta d.update trus apl. Turun bintang aja kasih bintang 3,3,4.3.0,2023-01-16 05:23:57,-1,-1,-1,Negatif
Agus Riyanto,Saya kasih bintang 3 dulu kalo bagus bru di di tambahin 2 bintang,3,4.3.0,2023-01-27 10:32:25,0,0,0,Netral
Agus Supriatna,Bagus pelayanannya,5,4.3.0,2023-01-25 14:13:13,1,1,1,Positif
irpan samani,"Memudahkan peserta BPJS untuk mengakses hak dan kewajibannya sebagai peserta, semoga aplikasi ini bermanfaat bagi kita semua",5,4.3.0,2023-01-22 17:31:45,1,1,1,Positif
Sheska Octa,Perubahan data mudah,5,4.3.0,2023-01-09 03:12:54,1,1,1,Positif
adib widodo,Bagus pelayanannya,5,4.3.0,2023-01-22 12:53:59,1,1,1,Positif
Ari Anto,Terimakasih aplikasi jkn sangat membantu,3,4.3.0,2023-01-30 01:31:24,1,1,1,Positif
Tardi,apakah saat ini ada masalah pendaftaran auto debit bri?,3,4.3.0,2023-01-08 13:05:44,0,0,0,Netral
dex phone,"Mantap, sangat membantu.",5,4.3.0,2023-01-07 04:01:35,1,1,1,Positif
Arnie Nuddin,Mohon ditambahkan untuk opsi kirim kartunya via WhatsApp,5,4.3.0,2023-01-07 02:08:44,1,1,0,Positif
Achmad Mursjalin,Sangat membantu untuk berobat.,5,4.3.0,2023-01-26 02:41:57,1,1,1,Positif
Susi Susanti,Susah mau daftar logi gajelas masukan kode mulu tapi ga d konfir konfir gajelas,1,4.3.0,2023-01-04 14:38:01,-1,-1,-1,Negatif
wachid dewata,Mudah dan nggak ribet.,5,4.3.0,2023-01-05 05:44:49,1,1,1,Positif
Nuryadi Aditia,Maaf masak yg di tampilkan cuma 1 kartu padahal di situ dalam 1 kk ada 3 sampai 4 kartu mohon di perbaiki,5,4.3.0,2023-01-21 03:53:41,-1,-1,-1,Negatif
Ridho Idris,Gak bisa login!! Bercanda apk nya,1,4.3.0,2023-01-13 13:59:36,-1,-1,-1,Negatif
Domon 123,"Buy saya apk ini sangat membantu , dan lgsg rekomendasi dari pihak BPJS,mantap",5,4.3.0,2023-01-14 05:16:33,1,1,1,Positif
Tariz asnasir,Aplikasi bagus dan membantu,5,4.3.0,2023-01-26 02:49:53,1,1,1,Positif
mis pono,Layanan cepat,5,4.3.0,2023-01-27 04:09:50,1,1,1,Positif
Rika Budiana,Cepat is oke no ribet no mondar mandir ckup drmah,5,4.3.0,2023-01-25 12:39:26,1,1,1,Positif
Filza,Terimakasih sangat memudahkan untuk kami,5,4.3.0,2023-01-29 09:14:00,1,1,1,Positif
Rina Sugiarti,Sy kasih bintang 3 deh Semoga system Aplkasi lebih mudah lagi,3,4.3.0,2023-01-01 15:04:00,0,0,0,Netral
jaenudin 305,Utk sementara sangat puas,5,4.3.0,2023-01-16 08:19:53,1,1,1,Positif
Edy Aini,Mantap dan sangat membantu,5,4.3.0,2023-01-04 16:53:18,1,1,1,Positif
Deni Mustofa,Gak bisa daftar,1,4.3.0,2023-01-30 05:30:25,-1,-1,-1,Negatif
Nurman Saputra,Sangatt membantu apliaksinya,5,4.3.0,2023-01-23 10:36:11,1,1,1,Positif
Reiski Setiyawan,captcha tidak muncul2,1,4.3.0,2023-01-10 02:54:44,-1,-1,-1,Negatif
Alamin Hudi,Durasi pengirman verifikasi jngn bertele2 kelaman durasinya,5,4.3.0,2023-01-21 12:20:34,-1,-1,-1,Negatif
MHD DAVID SILABAN (Pak_LABAN),Semoga terus berkembang sampai selamanya..,5,4.3.0,2023-01-12 21:52:09,1,1,1,Positif
Andrian Misbah,Sangat membantu dan bagus,5,4.3.0,2023-01-30 13:10:36,1,1,1,Positif
Akhmad Nadhif,"Bagus, sangat membantu",5,4.3.0,2023-01-12 09:53:16,1,1,1,Positif
Rusin Albanteni,Baru di aktifkan apknya,4,4.3.0,2023-01-05 22:13:49,1,1,0,Positif
Daniel Naibaho,Apk apan ini payah anjir cek jaringan terus cape tellor,1,4.3.0,2023-01-08 16:01:00,-1,-1,-1,Negatif
Irfan Muhammad,Masih perlu banyak improvement,1,4.3.0,2023-01-08 01:40:00,0,0,-1,Netral
Indonesian Local Guide,Apk bagus kolaborasi dari bpjs kesehatan dan dinas kesehatan Republik Indonesia,5,4.3.0,2023-01-08 07:04:53,1,1,1,Positif
Syams Uddin,Bagus sekali. Sangat membantu.,5,4.3.0,2023-01-26 02:22:51,1,1,1,Positif
Murina Ina,Lengkap dan mudah,5,4.3.0,2023-01-15 01:19:52,1,1,1,Positif
Malian Edi,Semoga mobile JKN melayani peserta kesehatan dengan baik. Aamiin,5,4.3.0,2023-01-07 14:04:06,1,1,1,Positif
Aira Putri,Bisa melakukan perubahan secara online,5,4.3.0,2023-01-25 09:29:54,1,1,1,Positif
Titania Agustin,"Oke, saya tunggu perubahan datanya.",4,4.3.0,2023-01-15 01:34:00,1,0,1,Positif
Rahmad Hidayat sahaja,"saya daftar , lalu JAM AKSESS TIDAK SESUAI apa maksud dari itu ??",1,4.3.0,2023-01-04 15:17:37,-1,-1,-1,Negatif
Warsa Suherlan,Sangat membantu sekali terimakasih,5,4.3.0,2023-01-16 05:51:13,1,1,1,Positif
Cucu Nursalamah,App bagus sekali saiia kasih 🌟 5,5,4.3.0,2023-01-16 04:37:33,1,1,1,Positif
Abdul Hakim,"salah input anggota bpjs, yang d salahkan Rakyat nya",1,4.3.0,2023-01-16 04:20:08,-1,-1,-1,Negatif
Andhin Niac,"KENAPA DATA NIK SAYA ATAS NAMA ORANG LAIN YAH ?? SAYA SUDAH TANYAKAN KE DUKCAPIL ATAU DINAS TERKAIT BAHWASANYA ITU MEMANG BENAR NIK SAYA, TAPI DI JKN MALAH ATAS NAMA ORANG LAIN. TOLONG DIBANTU",2,4.3.0,2023-01-30 04:57:39,-1,-1,-1,Negatif
Arief Demas,Tingkatkan pelayan yg terbaik...respon baikk,5,4.3.0,2023-01-14 15:26:17,1,1,1,Positif
Rita Rita,"Aplikasi baik,sangat membantu",5,4.3.0,2023-01-28 07:24:23,1,1,1,Positif
Fuad Nur,Apk nya keren. Sy kasih bintang 5 yah.,5,4.3.0,2023-01-30 06:27:10,1,1,1,Positif
Suhar di,Sangat memudahkan masyarakat dalam mendapatkan pelayanan bpjs di manapun berada,5,4.3.0,2023-01-26 23:59:33,1,1,1,Positif
Angga Saputra,Mempermudah dalam penggunaan,5,4.3.0,2023-01-27 04:53:25,1,1,1,Positif
Reza Aditya,Saya peserta baru belum punya kartu mau nanya pasword jkn mobail itu berapa,2,4.3.0,2023-01-12 02:12:56,1,1,0,Positif
Yuli Akbari,ANEH . DULU AJA BISA VIA WA CHIKA UDAH BETUL² ISI TGL LAHIR MASIH AJA DI SALAHKAN. MAULU AKU LAHIR TAHUN KAPAN HAAAA,1,4.3.0,2023-01-04 07:05:19,-1,-1,-1,Negatif
Dewinda Fitri,Mudah bgt aplikasi saat ini gak ribet,5,4.3.0,2023-01-12 18:31:09,1,1,1,Positif
Rosa Damayanti,Sangat membantu dengan adanya aplikasi ini,5,4.3.0,2023-01-07 02:51:13,1,1,1,Positif
Janah Moe,Lebih praktis gak pake antri,5,4.3.0,2023-01-12 03:30:42,1,1,1,Positif
Dhie Adyatama,Terimakasih sudah dipermudah,5,4.3.0,2023-01-05 00:57:28,1,1,1,Positif
Tedi Nazmudin,Apl nya sangt bagus skali saya suka,5,4.3.0,2023-01-04 13:23:01,1,1,1,Positif
RONY G,Mudah Dn tidak ribet merubah data nomisili,5,4.3.0,2023-01-27 14:00:06,1,1,1,Positif
Udin Hasanudin,Mantaf. Sangat berfaedah sekali,5,4.3.0,2023-01-16 07:41:14,1,1,1,Positif
Sulistyo Hartanto,lebih baik dari zebelumnya,5,4.3.0,2023-01-20 14:55:34,1,1,1,Positif
Diky Wahyudin,Bagus aplikasi nya memudahkan,5,4.3.0,2023-01-30 08:36:58,1,1,1,Positif
arfan arfan,"bertahun tahun iyuran pas di cek ternyata nama orang lain,,,,",1,4.3.0,2023-01-06 01:23:00,-1,-1,-1,Negatif
alena meilana,Pemilihan autodebet ngga ada BNI padahal saya daftar offline pakenya BNI giamna ini,1,4.3.0,2023-01-06 05:27:35,-1,-1,-1,Negatif
tatang s manap,Perubahn data cepet lewat HP ga harus kekantor bpjs kesehatan mantep,5,4.3.0,2023-01-07 17:25:46,1,1,1,Positif
supraX 125,sangat membantu..100% mantap,5,4.3.0,2023-01-01 10:10:00,1,1,1,Positif
LITERASI DIGITAL,"Terus berkembang, mantap",5,4.3.0,2023-01-06 09:18:46,1,1,1,Positif
Deti Nuratiyah,Sangat memudahkan segala hal,5,4.3.0,2023-01-05 23:54:40,1,1,1,Positif
deri kurniawan,Tidak perlu repot urus2 ke kantor bpjs,4,4.3.0,2023-01-26 06:49:14,1,1,1,Positif
Ichwan Winanda,Knapa dr kemaren saya ga bisa ganti tgl kunjungan rujukan?,2,4.3.0,2023-01-12 01:18:50,-1,-1,-1,Negatif
Yusup farcry,Saya kasih bintang 5 karna selama ini tidak ada kendala,5,4.3.0,2023-01-21 15:31:27,1,1,1,Positif
Aprilia Kalengkongan,aplikasi Sangat membantu,5,4.3.0,2023-01-24 04:13:42,1,1,1,Positif
Pakde Guh,kenapa tidak bisa pindah faskes,1,4.3.0,2023-01-24 01:58:22,-1,-1,-1,Negatif
Markus Wabang,Cukup puas & sangat membantu saya. Terima kasih admin BPJS,4,4.3.0,2023-01-23 09:28:45,1,1,1,Positif
Denis Pratama,Sangat bagus dan membantu,5,4.3.0,2023-01-16 04:18:03,1,1,1,Positif
Kiky Pratistya,"Saya masih pengguna baru, masih belajar buat menggunakannya.",5,4.3.0,2023-01-27 09:51:14,1,0,0,Netral
Sakti Anggadha,Jelek banget mau masuk buat akun aja di persulit,1,4.3.0,2023-01-27 12:27:53,-1,-1,-1,Negatif
Alfa 98,Top banget sangat membantu sekali,5,4.3.0,2023-01-14 07:00:48,1,1,1,Positif
Nur Asyiya Ramadhani,Aplikasi berjalan dengan baik,5,4.3.0,2023-01-20 23:24:11,1,1,1,Positif
andi saputra,Mudah2 tidak sulit,5,4.3.0,2023-01-13 13:52:30,1,0,0,Netral
Keisyha Almira Ardiansyah,Sangat baik dan sangat membantu,5,4.3.0,2023-01-13 10:21:26,1,1,1,Positif
Adhitiya Harputra,"Sangat membantu ,👍",5,4.3.0,2023-01-16 06:49:18,1,1,1,Positif
Tanda Supriadi,Pelayanan yg sangat bagus,5,4.3.0,2023-01-20 15:03:06,1,1,1,Positif
M Rifail,Mantap sangat membantu,5,4.3.0,2023-01-01 04:38:00,1,1,1,Positif
Evan Ismael (E L),Mantap sangat membantu,5,4.3.0,2023-01-26 01:10:00,1,1,1,Positif
Ingrid Chrisna,Mobile Jkn sangat membantu,5,4.3.0,2023-01-27 23:07:36,1,1,1,Positif
Lisma Wati,Lebih mudah di gunakan,5,4.3.0,2023-01-06 07:32:25,1,1,1,Positif
Nur 'afifah,Tingkatkan lagi pelayanan..,5,4.3.0,2023-01-12 16:24:46,0,0,1,Netral
Alvin Ramadani,Good Tidak bisa membayar satu orang saja,1,4.3.0,2023-01-13 07:17:11,0,-1,-1,Negatif
sunan junda,Bermanfaat dan mudah,5,4.3.0,2023-01-08 09:20:32,1,1,1,Positif
Ratih Iga Lestari,Semakin lebih baik aplikasinya,5,4.3.0,2023-01-01 04:08:00,1,1,1,Positif
Pade YSunandar,Bagus sekali sangat membantu,5,4.3.0,2023-01-26 04:31:39,1,1,1,Positif
sasya nabhaan,Bagus banget memudahkan,5,4.3.0,2023-01-09 08:07:20,1,1,1,Positif
Sabda Fasiha,permintaan anda belum dapat diproses.. gitu aja terus sampe kiamat..,1,4.3.0,2023-01-10 02:38:18,-1,-1,-1,Negatif
Rompak Rampak,Buat apa verifikasi nomer pake pulsa segala,5,4.3.0,2023-01-12 12:16:02,-1,-1,-1,Negatif
Nur Din,Untuk sementara baik baik saja,3,4.3.0,2023-01-13 23:07:31,1,1,1,Positif
Aa Ambari,Mantap sangat membantu,5,4.3.0,2023-01-30 08:30:17,1,1,1,Positif
Syafaat Rambe (Rambe dinamo),Sangat membantu terima kasih m jkn,5,4.3.0,2023-01-25 07:46:44,1,1,1,Positif
ary ndutz,Mau daftar susah banget,1,4.3.0,2023-01-06 13:25:26,-1,-1,-1,Negatif
Dahlia Gani,Tolong sediakan bayar tagihan via BNI...,4,4.3.0,2023-01-29 03:47:28,0,0,0,Netral
Ipong Susilo,Mudah melakukan paskes dengan Mobile JKN,5,4.3.0,2023-01-26 12:16:38,1,1,1,Positif
Nur Khotimah,sangat berguna banget apk JKN ini,5,4.3.0,2023-01-13 08:28:08,1,1,1,Positif
Arie Yuanda,Terima kasi jadi lebih mudah,5,4.3.0,2023-01-21 04:47:18,1,1,1,Positif
Lizar Risiandi,Terimakasih.jkn sangat membantu saya dan keluarga,5,4.3.0,2023-01-24 15:45:59,1,1,1,Positif
martin bone,"mau daftar akun aj gg bisa,,hufff gg guna",1,4.3.0,2023-01-20 17:10:45,-1,-1,-1,Negatif
Alfarado Putra,Aplikasi payah harus terisi pulsa,4,4.3.0,2023-01-15 04:13:18,-1,-1,-1,Negatif
orox lembur,Saya udh bayar tgl 6 knp data d JKN nya menghilang,1,4.3.0,2023-01-09 17:56:11,-1,-1,-1,Negatif
Akang Zacky,"Ribet banget, jam operasional dibatasi",1,4.3.0,2023-01-12 22:28:50,-1,-1,-1,Negatif
Qaishar Hariri,Di tingkatkan lagi aja pelayanan,4,4.3.0,2023-01-04 02:48:56,0,0,1,Netral
Toni Masluki,Sangat bagus dan membantu,4,4.3.0,2023-01-13 01:40:12,1,1,1,Positif
Alfat prtama Alfat,Sangat membantu ini aplikasi,5,4.3.0,2023-01-15 01:37:00,1,1,1,Positif
Juliana Hasan,Makin naik versi makin ribet,1,4.3.0,2023-01-24 23:14:05,-1,-1,-1,Negatif
Verista Adit,Pelayanannya terbaik,5,4.3.0,2023-01-16 06:02:15,1,1,1,Positif
Trisna Wati,"Sangat terbantu sekali,",5,4.3.0,2023-01-25 05:48:40,1,1,1,Positif
Maulida Lisa,Maaf kak....kok saya mu memperbarui faskes gk bisa knp ya,5,4.3.0,2023-01-25 04:18:19,-1,-1,0,Negatif
Tati Oktapiani,Pelayanannya gercep petugas dan satpam ramah*Joss pertahankan.,4,4.3.0,2023-01-24 02:08:33,1,1,1,Positif
The Mang Taufik,Apk nya cukup bagus.,5,4.3.0,2023-01-12 05:52:00,1,1,1,Positif
Derry Firdaus,Sangat membantu.. terimakasih,5,4.3.0,2023-01-27 10:18:27,1,1,1,Positif
Supeno,"Mantap jiwa semua nya, BPJS memang the best.",5,4.3.0,2023-01-22 16:53:04,1,1,1,Positif
Syifa Qila,Sangat bagus dan bermanfaat,5,4.3.0,2023-01-23 00:57:42,1,1,1,Positif
nuning nu'man,"Keren, rubah faskes dg 1 kali klik",5,4.3.0,2023-01-24 13:48:57,1,1,1,Positif
Ramli Khan,Apakah anggota keluarga otomatis masuk peserta JKN KIS.? Karena saya mau daftarkan anggota keluargaku.,4,4.3.0,2023-01-27 01:37:31,0,0,0,Netral
Tommy Gunawan,Pelayanan BPJS parah. Ga ada urusannya si kesini berhubung gw ga seneng sama BPJS bomat dah,1,4.3.0,2023-01-29 17:01:00,-1,-1,-1,Negatif
