userName,content,score,reviewCreatedVersion,at,Sentimen (Aurel),Sentimen (Ade),Sentimen (Eky),Sentimen Akhir,translated_content,processed_text,textblob_ready_text,tokens,lemmatized_tokens,afinn_score,afinn_label,swn_pos_score,swn_neg_score,swn_sentiment_score,swn_label,senticnet_score,senticnet_label,textblob_polarity,textblob_subjectivity,textblob_label
Amelia Satria,Terimakasih,5,4.3.0,2023-01-24 04:55:41,1.0,0.0,1.0,Positif,Thank you.,thank you,thank you.,"['thank', 'you']","['thank', 'you']",2.0,Positif,0.0,0.0,0.0,Netral,0.9,Positif,0.0,0.0,Netral
Ferry Prasesa,good,5,4.2.3,2022-10-25 14:17:43,1.0,1.0,1.0,Positif,"That's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good,",thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good thats good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good,"that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good,","['thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good']","['thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'thats', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good']",531.0,Positif,132.25,0.0,132.25,Positif,0.19099999999999978,Positif,0.700000000000002,0.5999999999999983,Positif
Murni Saari,"Sdh bagus aplikasi, bisa membantu dan lebih cepat ketika mau ke pkm lagi supaya tdk antri tapi Kenapa setiap mau di pakai selalu minta update??.. 😡😡😡😡😡🤬",1,4.3.0,2023-01-16 14:24:10,0.0,-1.0,-1.0,Negatif,"It's good apps, it helps and faster when it's time to get out of line, but why does everyone want to keep asking for updates?",its good apps it helps and faster when its time to get out of line but why does everyone want to keep asking for updates,"it's good apps, it helps and faster when it's time to get out of line, but why does everyone want to keep asking for updates?","['its', 'good', 'apps', 'it', 'helps', 'and', 'faster', 'when', 'its', 'time', 'to', 'get', 'out', 'of', 'line', 'but', 'why', 'does', 'everyone', 'want', 'to', 'keep', 'asking', 'for', 'updates']","['its', 'good', 'apps', 'it', 'help', 'and', 'faster', 'when', 'its', 'time', 'to', 'get', 'out', 'of', 'line', 'but', 'why', 'do', 'everyone', 'want', 'to', 'keep', 'ask', 'for', 'update']",6.0,Positif,1.625,0.0,1.625,Positif,0.534,Positif,0.7,0.6000000000000001,Positif
Agus Rusli,"Captcha muter2 terus, tolong perbaiki",1,4.3.0,2023-01-10 02:25:12,-1.0,-1.0,-1.0,Negatif,"Just keep coming, please fix it.",just keep coming please fix it,"just keep coming, please fix it.","['just', 'keep', 'coming', 'please', 'fix', 'it']","['just', 'keep', 'come', 'please', 'fix', 'it']",1.0,Positif,0.625,0.125,0.5,Positif,-0.64,Negatif,0.0,0.0,Netral
Ita Aprilani,Cuma bisa buat daftar sekali doang,1,4.3.0,2023-01-13 14:16:57,1.0,-1.0,-1.0,Negatif,Can only make a list once in a while,can only make a list once in a while,can only make a list once in a while,"['can', 'only', 'make', 'a', 'list', 'once', 'in', 'a', 'while']","['can', 'only', 'make', 'a', 'list', 'once', 'in', 'a', 'while']",0.0,Netral,0.0,0.0,0.0,Netral,0.0,Netral,0.0,1.0,Netral
achmad chaqiqi,"Bagus, mempermudah mengakses layanana kesehatan...😁",5,4.2.3,2022-12-04 03:02:25,1.0,1.0,1.0,Positif,"Good, easy access to health care...",good easy access to health care,"good, easy access to health care...","['good', 'easy', 'access', 'to', 'health', 'care']","['good', 'easy', 'access', 'to', 'health', 'care']",6.0,Positif,2.0,0.25,1.75,Positif,0.5006,Positif,0.5666666666666667,0.7166666666666668,Positif
Wind Oke,"Ini kenapa dah, habis diupdate mau daftar ke faskes malah keterangan username atau password tida sesuai, padahal sebelum update bisa,.,.",1,4.3.0,2023-01-12 01:19:34,-1.0,-1.0,-1.0,Negatif,"This is why we're up-to-date. Wants to register to faskets instead of username information or passwords don't match, even before updates can,",this is why were uptodate wants to register to faskets instead of username information or passwords dont match even before updates can,"this is why we're up-to-date. wants to register to faskets instead of username information or passwords don't match, even before updates can,","['this', 'is', 'why', 'were', 'uptodate', 'wants', 'to', 'register', 'to', 'faskets', 'instead', 'of', 'username', 'information', 'or', 'passwords', 'dont', 'match', 'even', 'before', 'updates', 'can']","['this', 'be', 'why', 'be', 'uptodate', 'want', 'to', 'register', 'to', 'faskets', 'instead', 'of', 'username', 'information', 'or', 'password', 'dont', 'match', 'even', 'before', 'update', 'can']",0.0,Netral,0.625,0.5,0.125,Positif,0.09299999999999999,Positif,0.2,0.1,Positif
imam palmos,TOP,4,4.2.3,2022-01-22 01:42:00,1.0,1.0,1.0,Positif,Top.,top,top.,['top'],['top'],2.0,Positif,0.0,0.0,0.0,Netral,0.9,Positif,0.5,0.5,Positif
Destiari Adidanti,cedera sz🍎🍓😜😍🥱😥🥱🥱👩‍👦😥🥱,2,4.2.3,2022-10-16 21:18:47,,,,,Injured sz,injured sz,injured sz,"['injured', 'sz']","['injure', 'sz']",-2.0,Negatif,0.0,0.5,-0.5,Negatif,-1.0,Negatif,0.0,0.0,Netral
Donny Aryan,Siiip pelayanan nya,5,4.3.0,2023-01-24 04:14:09,1.0,1.0,1.0,Positif,Siip her service,siip her service,siip her service,"['siip', 'her', 'service']","['siip', 'her', 'service']",0.0,Netral,0.0,0.0,0.0,Netral,0.0,Netral,0.0,0.0,Netral
Ainur Rozak,Rumit . Daftar tidak bisa,1,4.3.0,2023-01-25 05:50:40,-1.0,-1.0,-1.0,Negatif,The list can't be complicated.,the list cant be complicated,the list can't be complicated.,"['the', 'list', 'cant', 'be', 'complicated']","['the', 'list', 'cant', 'be', 'complicate']",0.0,Netral,0.25,0.25,0.0,Netral,-0.64,Negatif,-0.5,1.0,Negatif
Rudi Yana,Sangat membantu,1,4.2.3,2022-12-14 21:43:54,1.0,1.0,1.0,Positif,Very helpful.,very helpful,very helpful.,"['very', 'helpful']","['very', 'helpful']",2.0,Positif,0.5,0.25,0.25,Positif,-0.94,Negatif,0.2,0.3,Positif
Yosi Yuniar,Bulan kemarin daftar pelayanan lancar lancar saja. Sekarang mau daftar pelayanan munculnya poli tidak ditemukan. Mohon tindak lanjutnya,2,4.2.3,2022-01-23 14:50:00,0.0,-1.0,-1.0,Negatif,Last month the service list went well and now wants a list of the police appearances not found please follow up,last month the service list went well and now wants a list of the police appearances not found please follow up,last month the service list went well and now wants a list of the police appearances not found please follow up,"['last', 'month', 'the', 'service', 'list', 'went', 'well', 'and', 'now', 'wants', 'a', 'list', 'of', 'the', 'police', 'appearances', 'not', 'found', 'please', 'follow', 'up']","['last', 'month', 'the', 'service', 'list', 'go', 'well', 'and', 'now', 'want', 'a', 'list', 'of', 'the', 'police', 'appearances', 'not', 'find', 'please', 'follow', 'up']",1.0,Positif,1.25,0.875,0.375,Positif,0.065,Positif,0.1,0.08333333333333334,Positif
Mualaf 2012,Sangat membantu,5,4.3.0,2023-01-16 03:56:50,1.0,1.0,1.0,Positif,Very helpful.,very helpful,very helpful.,"['very', 'helpful']","['very', 'helpful']",2.0,Positif,0.5,0.25,0.25,Positif,-0.94,Negatif,0.2,0.3,Positif
Mama Brilian,Pakai aplikasi ini lebih simple .bisa..untuk panduan.....untuk konsultasi mapun lain lainnya.,5,4.3.0,2023-01-14 02:23:26,1.0,1.0,1.0,Positif,Use this application to be simpler... to guide... to other math consults.,use this application to be simpler to guide to other math consults,use this application to be simpler... to guide... to other math consults.,"['use', 'this', 'application', 'to', 'be', 'simpler', 'to', 'guide', 'to', 'other', 'math', 'consults']","['use', 'this', 'application', 'to', 'be', 'simpler', 'to', 'guide', 'to', 'other', 'math', 'consults']",0.0,Netral,0.375,1.125,-0.75,Negatif,0.6970000000000001,Positif,-0.125,0.375,Negatif
ayah efghi,Aplikasi bagus dan sangat memudahkan..,5,4.3.0,2023-01-15 03:48:38,1.0,1.0,1.0,Positif,It's a good app and it's very easy.,its a good app and its very easy,it's a good app and it's very easy.,"['its', 'a', 'good', 'app', 'and', 'its', 'very', 'easy']","['its', 'a', 'good', 'app', 'and', 'its', 'very', 'easy']",4.0,Positif,1.625,0.5,1.125,Positif,0.49850000000000005,Positif,0.6316666666666666,0.8,Positif
Cong Manon,response code 06 response desc jam akses tidak sesuai,1,4.2.3,2022-12-25 14:59:58,-1.0,-1.0,-1.0,Negatif,response code 06 response desc hour access does not match,response code response desc hour access does not match,response code 06 response desc hour access does not match,"['response', 'code', 'response', 'desc', 'hour', 'access', 'does', 'not', 'match']","['response', 'code', 'response', 'desc', 'hour', 'access', 'do', 'not', 'match']",0.0,Netral,0.375,0.625,-0.25,Negatif,0.14525,Positif,0.0,0.0,Netral
asep mulyadi,Lemah . Tidak bisa di akses . Saat pendaftaran . Tidak ada respon sama sekali,1,4.2.3,2022-10-17 13:27:52,-1.0,-1.0,-1.0,Negatif,"Weak, unable to access the registration, no response at all.",weak unable to access the registration no response at all,"weak, unable to access the registration, no response at all.","['weak', 'unable', 'to', 'access', 'the', 'registration', 'no', 'response', 'at', 'all']","['weak', 'unable', 'to', 'access', 'the', 'registration', 'no', 'response', 'at', 'all']",-5.0,Negatif,0.125,1.25,-1.125,Negatif,-0.0188,Netral,-0.4375,0.5625,Negatif
Anggi Prayogo,Good,5,4.2.3,2022-01-26 14:28:00,1.0,1.0,1.0,Positif,Good,good,good,['good'],['good'],3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
jiffi rokaheski,Bagus.. Sangat membantu,5,4.2.3,2022-01-24 02:27:00,1.0,1.0,1.0,Positif,Good.. very helpful.,good very helpful,good.. very helpful.,"['good', 'very', 'helpful']","['good', 'very', 'helpful']",5.0,Positif,1.25,0.25,1.0,Positif,-0.37449999999999994,Negatif,0.44999999999999996,0.45000000000000007,Positif
Usep Haerul,Praktis,5,4.2.3,2022-01-03 02:34:00,1.0,1.0,1.0,Positif,Practical,practical,practical,['practical'],['practical'],0.0,Netral,0.125,0.0,0.125,Positif,0.17,Positif,0.0,0.0,Netral
SELARAS XI,"Ribet ngakses apa"" susah gabisa ... ga kaya bayar dimnapun bisa",1,4.2.3,2022-01-16 05:51:00,-1.0,-1.0,-1.0,Negatif,"It's hard not to be rich, not to be able to pay.",its hard not to be rich not to be able to pay,"it's hard not to be rich, not to be able to pay.","['its', 'hard', 'not', 'to', 'be', 'rich', 'not', 'to', 'be', 'able', 'to', 'pay']","['its', 'hard', 'not', 'to', 'be', 'rich', 'not', 'to', 'be', 'able', 'to', 'pay']",0.0,Netral,0.625,2.25,-1.625,Negatif,0.5155,Positif,0.19444444444444442,0.6388888888888888,Positif
nani dadan,Sangat membantu,5,4.2.3,2022-12-14 13:00:20,1.0,1.0,1.0,Positif,Very helpful.,very helpful,very helpful.,"['very', 'helpful']","['very', 'helpful']",2.0,Positif,0.5,0.25,0.25,Positif,-0.94,Negatif,0.2,0.3,Positif
Gusti Rila Praja,Aplikasi parah sekali daftar tidak bisa error terus,1,4.2.3,2022-01-06 02:43:00,-1.0,-1.0,-1.0,Negatif,The application is very bad. The list cannot continue to error,the application is very bad the list cannot continue to error,the application is very bad. the list cannot continue to error,"['the', 'application', 'is', 'very', 'bad', 'the', 'list', 'can', 'not', 'continue', 'to', 'error']","['the', 'application', 'be', 'very', 'bad', 'the', 'list', 'can', 'not', 'continue', 'to', 'error']",-5.0,Negatif,0.5,2.25,-1.75,Negatif,-0.18475000000000003,Negatif,-0.9099999999999998,0.8666666666666667,Negatif
Isniati Isniati,"FYI kalau mau daftar bafu, harus office hour ya, jam 8 pagi sampai jam 3 sore, selain itu auto gagal :)",5,4.2.3,2022-01-29 01:47:00,0.0,0.0,1.0,Netral,"FYI if you want the bafu list, it has to be the office hour. Yes, 8 a.m. till 3 p.m., besides auto failure:)",fyi if you want the bafu list it has to be the office hour yes am till pm besides auto failure,"fyi if you want the bafu list, it has to be the office hour. yes, 8 a.m. till 3 p.m., besides auto failure:)","['fyi', 'if', 'you', 'want', 'the', 'bafu', 'list', 'it', 'has', 'to', 'be', 'the', 'office', 'hour', 'yes', 'am', 'till', 'pm', 'besides', 'auto', 'failure']","['fyi', 'if', 'you', 'want', 'the', 'bafu', 'list', 'it', 'have', 'to', 'be', 'the', 'office', 'hour', 'yes', 'be', 'till', 'pm', 'besides', 'auto', 'failure']",0.0,Netral,1.25,0.25,1.0,Positif,-0.81,Negatif,0.09166666666666667,0.65,Positif
